ID,Text,Offensive,HateSpeech,Vulgarity,Violence
9373,@USER . تبيني. اقلج السر. في المنشن. يعني.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9374,RT @USER حساب مزور يالمدرعمين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9375,مايمدي نجي من المدرسه مروقين ويجي الصداع الزقق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9376,"اتساءل كيف كان ليلة الماضية للايران والتركيا الذي كان بمثابة ليلة القدر ؟
لديكم الكثير والكثير لكي تتعلموا مني .",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9377,"@USER واتصال مدير المسؤولية المجتمعية عليك صحيح وتم مرتين وعلى احداها شهود وهما عبدالعزيز الدهيش وفيصل بن سعيد ، حتى ان الاتصال كان بجوال ابو يزيد ووقتها انت في المانيا . 
زارك مسؤول اللاعبين القدامى
زارك نائب الرئيس
اتصل عليك مدير المسؤولية المجتمعية
لديك طرق تواصل مباشرة
تغريدتك",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9378,RT @USER الله الله  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9379,وزود على هالصدمه سالفة فضايح التحرش اللي صايره بكوريا  خوفي يطلعون اللي احبهم من ضمنهم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9380,RT @USER نشبه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9381,@USER اذا تشوفين هذا جميل والله مشكله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9382,"@USER عشان تصدقوني اذا قلت ليكم أخاف من هالدكتور 
خوفي ماكان عبث",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9383,RT @USER دة الخازوق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9384,وععع تايمي كله ذا والكينغ ديد ترا يكفي اني منغثة منه!!!!,OFF,NOT_HS,NOT_VLG,NOT_VIO
9385,اللهم اني اسألك الصبر ياربي وش هالبروود الي فيه,OFF,NOT_HS,NOT_VLG,NOT_VIO
9386,@USER الله يهديهن .. انكتمنااا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9387,الولد جالس يسترزق ربه ماسوء شي غلط البنات الي يصورون ايش قله الحيا الي فيك أنت وهيا عيب والله عيب قله حيا مو طبيعيه يلعن ام المخفه #بايع_الكليجا,OFF,HS6,NOT_VLG,NOT_VIO
9388,@USER شف بس من يتكلم والله محد يعرفه لا هو ولا منتخبه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9389,RT @USER نفسي اجرب شعور العيال اللي يشترون حمضيات ويجلسون عند باب البقاله؟.....,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9390,"وكم جلطة تسببت بها 
وكم من ساهر سهر الليل مشجعا انمته والدمع بعينه
وكم من منهق نهق بعد اللعبة وقال الريال محظوظا
وكم من مخنوق أطفأ التلفاز غاضبا عابسا 
وكم وكم وكم 
عن #السرخيو #راموس اتكلم راعي جلطات والكزاز والاكتئاب لمشجعين المقاطعه القذره
92:48  URL",OFF,HS3,NOT_VLG,NOT_VIO
9391,"'

.

.

نظافتك ....
ترى اهم من الماركات اللي تلبسها ..!",OFF,NOT_HS,NOT_VLG,NOT_VIO
9392,@USER الله لا يوريك صوتي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9393,"RT @USER تقهرني فيروز لما تقول :
*حبيتك بالصيف* 

تعالي *الشرقية* الظهر 
و إذا فيك خير حبيه 



ضحكو ترا الدنيا لابقه 

#قروب…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9394,"RT @USER يارب تفهموا
يارب تعقلوا
يارب تقدروا بقى  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9395,@USER سكتي يله لاترادديني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9396,@USER اه زي تمام صرماية بشار الكلب مهي برقبتك كمان يا عبد السفّاح اتفوووه عليك من دون الرجال,OFF,NOT_HS,NOT_VLG,NOT_VIO
9397,RT @USER واضح انو طاقتي خلصت URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9398,RT @USER _قوليلي ي ويجا السنادي هحل ف الميد تيرم ولا بردو هعوض ف الفاينال  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9399,"فشله والله 
#بايع_الكليجا",OFF,NOT_HS,NOT_VLG,NOT_VIO
9400,محاضرتي اللي 9:30 كانت معتذره فجأة ارسلت انه فيه محاضره ، وانا كنت مخططه اداوم 12 عشان محاضره 1 خييير ايش الهبل ذا,OFF,NOT_HS,NOT_VLG,NOT_VIO
9401,"#بايع_الكليجا

هذا وهو مكشر ومتضايق وشلون لو إبتسم وش بتسون يامال اللي",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9402,عاد الا هالخرا أخذ نصائح منه يجيني غثيان منه  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
9403,الواحد كان كويس لحد ما شاف اعلان رمضان,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9404,RT @USER الضفادع  على اشكالها تقع  URL,OFF,HS3,NOT_VLG,NOT_VIO
9405,@USER انت بالذات ببيعك دبل,OFF,NOT_HS,NOT_VLG,NOT_VIO
9406,- وانا مفيش كلام ممكن اكتبه يوصف اللي جوايا والله ، مفيش حاجه احسن من اني التزم الصمت ، يلا ابهروني كمان وكمان بافعالكم ، وروني يلا ..,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9407,منّوه  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9408,@USER يا ورع وش دخل الاتحاد بالموضوع قد كدا حارقكم,OFF,NOT_HS,NOT_VLG,NOT_VIO
9409,هيه اشوفج مب من شي مستحيه .. URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9410,@USER هيه عندهم.. يصدروهن حقنا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9411,مدري وش الزين فيه  #بايع_الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9412,الشيلات URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9413,"هذا معنف قلوب ومشاعر كل 
مشجعي النادي الاهلي 

وينكم عنه يا حقوق الانسان ؟!

#افضح_معنفك URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9414,"RT @USER #SMTOWNinDubai
حسبي الله من فتح وانا احاول وماقدرت ليش بس 4 ليييعععششششششششش 
الحين بنتأخر وننتظر لما يفتح عشان تذكره وحده ☻",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9415,@USER عادي بيننا ٩ شهور مو شي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9416,@USER تستاهل طعنه برجلي في بطنها على نطحة ام خروف ذيه,OFF,NOT_HS,NOT_VLG,VIO
9417,وآكرهه يوم تعلق أغنيه بمخي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9418,فنآنه URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9419,ساره اختي ههههههههه ⛏⚒ URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9420,@USER قول خاص طيب⁦⁩,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9421,@USER يعني الحين قلة الصحيح وتنتظر تصفيق النساء مارح يعطونك وجه حتى الاثيوبيات مادروا عنك,OFF,HS6,NOT_VLG,NOT_VIO
9422,RT @USER بسم الله هذا ايش  ليه دوله تركته هذا عقابه حلق لحيه وينزل لبشت لي عليه,OFF,NOT_HS,NOT_VLG,NOT_VIO
9423,@USER اخ ي قلبج علي شنو انتي وحده قبسه ولا في وحده تلبس دراعه لونها زيتي,OFF,NOT_HS,NOT_VLG,NOT_VIO
9424,"والله هالفترة بالذات ما يحتاج تعذرني ولا يحتاج أبررلك!
خد فكرة سيئة عني وانقلع.",OFF,NOT_HS,NOT_VLG,NOT_VIO
9425,صباح شريف عفيف نقي بنقاء قلوبكم مع انى أشك ف كده,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9426,"تربية رياضية ...
#العيشة_مره",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9427,@USER نعاج الكليجا,OFF,NOT_HS,NOT_VLG,NOT_VIO
9428,@USER غير صحيح .. يبون تعطيهم تذاكر المباراه كامله جمهور تعود على البليّ,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9429,"اعتقد ٩٠٪ الشعب العراقي اصواتهم حلوه 
و ١٠٪ سيئة شعب كلهم مغنين واللي مو مغني صوته حلو .",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9430,@USER محاوله فاشله لفتح موضوع كع سيري والإعتراف بالمشاعر URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9431,@USER هههههههه وبكره كمان استفزيني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9432,"مسوين ضجه قلت خليني اشوف تزوجت مين !
هو اولا موفقه بحياتها مالنا دخل بس عاد أمريكي ! وبوسه قدام الخلق!‍♀️ لا حول الله كانت عاديه بنسبالي الان طاحت من عيني  انتي سعوديه مفروض م تسوي كدا  #داليا_مبارك",OFF,NOT_HS,NOT_VLG,NOT_VIO
9433,"RT @USER تدرون ليش مره ارسل كثير 
و مره لا ؟؟
لأنه بكيفي والله 
،،،
،،،
صباحكم انا",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9434,"@USER ليش تتغزل حريمك الاثنين والثلاث مو مالين عينك!!
حط فبالك تخون زوجتك ترا زوجتك بتخونك لامفررر
الدنيا سلف ودين 
وبتغزل بالحلوين دام اخرتها بتزوج خوّان زيك",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9435,@USER شفتي كيف القهر وهم يلعبون كره تحت الدار,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9436,"ربع ما تأكله سيبقيك على قيد الحياه
الثلاث الارباع الباقية ستبقي دكتورك على قيد الحياه URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9437,"= واخرت الحب ده ايه ... 
.
.
_ خازوق شفاف عمره مايتشاف",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9438,@USER  و ما زلت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9439,@USER هذي  اخرة  من يسوي  عمل  الخير  في السعودية  الضاهر  آخر  مرة  ودرس  لصاحب  المزرعة  يفتح أبوابها  لهم  مرة  ثانية  فعلا  خير  تعمل  زبالة  تلاقي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9440,@USER الساقط الاقط انت ياجزمه,OFF,NOT_HS,NOT_VLG,NOT_VIO
9441,والله مافيه من الحلا شي اشوف شخص عادي   #بايع_الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9442,@USER لالا وين راح تفكيرك ‍♀️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9443,بكرهك انتي و نومك و شغلك و جامعتك @USER,OFF,NOT_HS,NOT_VLG,NOT_VIO
9444,@USER إيه للأسف عالم قذر,OFF,HS1,NOT_VLG,NOT_VIO
9445,امانه لعد تتكلمون عنهم جاني غثيان من طاريهم  جعلني فدا بابا سلمان بس طاريه تود روح و الي يرد الروح طاري ولي العهد محمد ♥️ #تميم_قايدنا_وحمد_عدونا,OFF,NOT_HS,NOT_VLG,NOT_VIO
9446,@USER فضحتونه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9447,RT @USER بس أروح باخدك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9448,@USER صوتهاا وكلامها يعع,OFF,NOT_HS,NOT_VLG,NOT_VIO
9449,"RT @USER كنت متأكده ياعره هتقول كدا  
وبعدين ايييه العمق دا",OFF,NOT_HS,NOT_VLG,NOT_VIO
9450,هذي مدحه ولا ذمه اذا ذمه بلوك واذا مدحه هم بلوك  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9451,خرتيت الصباح,OFF,NOT_HS,NOT_VLG,NOT_VIO
9452,@USER اتذكرت استاذتي لما تقول لنا والله لا اعقدكم واخليكم تكرهون الفصل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9453,"هو صحيح الهوى غلاب؟
ولا ام كلثوم كانت بتحور علينا؟",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9454,"للأسف حسب ماوصلني من أشخاص داخل النادي حالياً .. ان سييرا احتمال كبير جداً جداً جداً لن يستمر مع الاتحاد #سييرا_اتحادي_للموسم_الثالث
#سييرا_خط_احمر",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9455,@USER انت الي وش دخلك ذي صديقتي انته بنسبه لها وش عشان تقولي الفضول ذلحين انت الفضول الي ذبحك كل شوي ناط بتغريده تقول لها من احببت ومن ذا رجاء ابتعد عنها زوجها يتابعها وتوها مملكه افهم ياادمي ..,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9456,@USER  شوف حسابي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9457,@USER جدة,OFF,NOT_HS,NOT_VLG,NOT_VIO
9458,"RT @USER #افضح_معنفك
الله يسامح كل مدرس ضربني
اكثر جملة انقالت لي: (ليش ما تصير دافور زي اخوانك)",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9459,"RT @USER يله حبيباتي اروح اسوي لولو
وها هديه مني18+
(ما محلل ولا مبري ذمه الي يسوي انفولو)


اني عن نفسي من شفته موبايلي طار الحم…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9460,@USER شت يور ماوث,OFF,NOT_HS,NOT_VLG,NOT_VIO
9461,@USER م فيها كلام,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9462,@USER شعر فاصق يمه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9463,"#بايع_الكليجا
اشتهر الولد اجل ننتظره يصلح اعلانات ويصير هامور المشكله انكم خاقين ع شي مايجمل جمال 2002 حومتو كبدي به كنه سعيد الشهراني",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9464,RT @USER هههههههههههههههههههه  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9465,@USER شااطره URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9466,@USER صباح الورد والياسمين  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9467,@USER يعني خربت علي الوناسة احسبهم السعداء,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9468,@USER الموقع ضيم الظاهر اقرب لسكنهم بالعماير,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9469,@USER عيب عليها اللحية خلق رباني مي المكياج صنع بشر... اكيد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9470,@USER افراحك على آلام الاخرين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9471,@USER نتكم زي ال,OFF,NOT_HS,NOT_VLG,NOT_VIO
9472,ما أحب الشي اذا صار هبه والكل عنده نفسه.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9473,انا اقترح نقدم ابوطلال لمحاكمة وما ياخذ حقه باحضار محامي اجل السومة والا مؤمن يا كبرها يا اطلال ‍♂️ URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9474,@USER تعبت و انا ادور وحده حلوه بس مافيه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9475,كره أبدي مؤبد للإنتظار,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9476,"#بايع_الكليجا
ليه يابعد عيني هذا الإنفلات الأخلاقي!
عشان ايش؟ ومنهو؟ وليه؟
.
.
المجتمع كله اجمع على استصغاركم
يا تافهه انتي وياها!
ياخي هالنوعيات مهما حاول المجتمع أن ينقذها من المستنقع ويعطيها ثقه وأنها متعلمه،إلا أنها ترجع للمستقنع و تفضل المكوث فيههنيئًا لك تفاهتك",OFF,HS6,NOT_VLG,NOT_VIO
9477,@USER لا حول ولا قوة الا بالله شوف منو يسولف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9478,@USER وشدخلك تزوج اللي تزوجه وبعدين وش عبيد هذه وع وصلنا ٢٠١٨ وباقي في ناس بهذه العقليه,OFF,NOT_HS,NOT_VLG,NOT_VIO
9479,كل يوم اقوم الصبح ميته نوم ومالي خلق دوام اقول بستقيل ☺ بس اعض الارض وفلس وينزل بعدها الراتب احترم نفسي واتراجع عن قراري  يضرب الافلاس شو بيزل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9480,@USER قلتلك خليني اصورك ررافض,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9481,أنفاسي انا تحرء لهيب النار احساسي شبه المأكد صار,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9482,"RT @USER شيل من بالك فكرة أنه حدا بحب كل شي فيك حتى عيوبك 
لأنه وقت الجد أول جملة رح تسمعها “ أنا تحملتك كتير """,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9483,"@USER طريقة تقطيع ال 

 URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9484,نظام يدافع عنهم عشان يشبك URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9485,@USER عليك بالعافيه اخوي الحر عاد هاي الريوق اللي مستحيل اكله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9486,"@USER يعقب يعقب الخليفي ويعقب نيمار معه ...
الخليفي مبهذل برشلونه والان خايف من مدريد الواطي",OFF,NOT_HS,NOT_VLG,NOT_VIO
9487,"RT @USER حليت مرة مسأله وقالت لي الابله من حلها قلت انا قالت النتيجه صح بس الطريقه غير 
ممكن اني نابغه بس مانتبهت لي  #علمتني_الرياضي…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9488,"صباحكم سعادة لمن استنشق رائحة ..
#القهوه
هي سيدة الأوقات ..
تعرف كيف تعاقب عشاقها إذا نسوها .. 
تعلم القهوة كيف تغير المزاج في لحظة ..
كيف تسرق اللهفة بفنجان ....☕☕
كيف تبدد كل القلق  برشفات هادئة ....
كيف تستمتع باللحظة كما يجب ... URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9489,@USER مسلسل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9490,@USER انا نومي صار فوق الطبيعي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9491,@USER ههههههههههههههههههههههههههههههههههههههههههههههههههههه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9492,الشباب الزعلانين  ترى البنات بس يجاكرونكم  نسيتم ام غمزه الهنديه اللي تلوع  الكبد. وام نقاب اللي بالمدرجات. صورهم طلعت من خشومنا.  عاد انتظرو قناة التافهين ام بي سي تستضيفه وتشهره زياده  توم كرور القصيم   #بايع_الكليجا,OFF,HS6,NOT_VLG,NOT_VIO
9493,@USER سبحان الله العامل المشترك بموظفات الديوان الذمه الوسيعه  ..,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
